s_1	s_2	s_3	s_4	s_5	s_11	s_12	s_13	s_14	s_15	s_21	s_22	s_23	s_24	s_25	s_31	s_32	s_33	s_34	s_35	s_41	s_42	s_43	s_44	s_45	s_51	s_52	s_53	s_54	s_55
3-Hydroxymyristic Acid	0.0590445617669473	-0.659939868450921	-0.501670837271792	1.1581439034995	-0.382823151672656	0.168419492118579	1.06576368251288	-0.0898494376834411	-0.679283401368048	0.459211084379644	0.775557659044701	-0.689404544634652	-0.0256312129215442	0.350366883562923	-0.0994976395017831	0.993881093292345	-0.0625453239998237	-0.482022110222965	-0.381628806117777	-0.369431372225146	0.398326515652783	-0.156835702826828	-0.82924220821543	-0.450041488691639	0.759394089241934	0.296542928941374	-1.03986935107062	0.00813958454408788	-0.668872134120207	0.247298315956149
Stearate	0.469933358090125	1.44533850415707	-0.0915208412215734	2.47892715451528	0.878390390403554	1.69813265788845	-0.962690332663835	1.46875615077047	-1.04744669129451	0.282733554761102	1.84306163817424	2.00754325407648	0.542279324472379	0.960655187861712	-2.07752912115938	0.987375937962298	-0.284283871467797	1.02445391729813	-0.144244487532962	-0.330993156049571	1.69788995312021	-0.51934862079024	-0.962186634641526	-1.03527280727901	0.0815319802734886	-0.117284215352154	1.10543828528712	-0.400464390593358	-1.1581455575944	-1.64541795685784
3-Hydroxyphenylacetate	0.32173698732742	0.29869322773736	-0.900727317678998	0.430489976905311	-0.0274618902133625	-0.0039438949515751	-0.48275473197949	0.580112604723333	0.04497754985209	0.349237746716033	0.173241517027514	0.383876051603091	0.136488480766156	0.154048497184207	0.192706076899616	0.106778383303564	-0.243940603301974	-0.0311156853655405	-0.501829272012892	-0.572198921824995	0.16542210068698	0.429017534167505	0.705532714885168	0.398506733615907	-1.02791064752731	0.250156902828664	-0.186107538045937	-0.166560938992473	0.635091512670561	-0.619378271370201
3-Hydroxybenzoate	0.424067985786491	-0.258637626722397	0.212569926621172	0.158348666822764	0.507605825869506	1.83469415214588	-0.895164015258412	-0.378233992668967	0.297904473445127	-0.466952188455473	0.299703587696839	-0.076625785746392	0.269720161203783	0.190224263798012	0.352362336608132	0.876658886354685	-0.480464333271129	0.110815219486151	-0.361670624402357	-0.173664323513341	-0.429558328905459	0.815419050844781	1.42671529878491	0.80116620509913	-0.0591694000522986	0.236101854218782	0.694916719026366	0.198047564718884	-0.561761870732926	0.0838693846072952
Histidine	0.129108248809426	-0.323247809031144	-0.352976667013585	-0.00670392755145034	0.883835427200378	0.529975261967999	-0.552820091551952	0.41610652764065	-0.480788384387348	-0.157697868402609	4.66369052171312	0.222586504780243	0.192317050580318	-0.0023119026208763	0.370474281723406	-0.0304851503870465	-0.287602865026854	-0.468352747117344	0.0695057175135308	-0.726160948664677	0.311054981972631	0.00783121302728709	1.29204090465053	1.05031090085276	0.578053765748508	-0.00765558602819886	-0.227852406457508	0.520492020878134	-0.439314994064316	-0.928766484078771
Dehydroepiandrosterone 3-Sulfate (Dheas)_iso2	0.382276708318579	0.196187569258443	-0.470360573317453	-0.246594853389482	-0.0821401647236009	0.501705830617943	-0.0909901668976191	0.175294175823182	0.560606737681963	0.30803268270393	0.207586262351384	0.154154156123853	0.0433012490966787	0.308180838879623	0.0370105187429018	0.0319968792910175	0.039847924477433	-0.00852399025222497	-0.77473376553315	0.365488406306793	-0.117838088282289	0.472119235781831	0.578697374267236	-0.0776870484843018	-0.0211486906998176	-5.63650676292875e-05	-0.321094345074167	-0.541729148891767	0.0188891346073871	-0.235633481729207
D-?-Hydroxyisovaleric Acid_iso2	-0.410256990958347	-0.242099255797328	-0.103744707519017	0.802105720580163	0.212387836561774	0.12771492303326	-0.0390199967161096	-0.590207874191925	-0.734619253388771	0.516773009251105	0.58413928103533	0.20875348894079	-0.516164405945249	0.259355303818208	-0.424485794346132	-0.715432161219549	-1.04744323010121	0.0445396937896381	-0.421853908379307	-1.49076757634604	0.268582780932205	-0.394319493869079	-0.0554739826282058	0.255673396226515	-0.196496611146009	-0.0387032375052625	0.0370434980203972	1.04302018420551	-0.00994861737973745	0.456022230230929
Thyroxine	-0.0727804342167217	-0.406337689027684	-0.328732942831614	-0.700143853188303	0.506732447302048	0.136606906981875	-0.00591685170323983	0.212197366883991	-0.129272913914085	-0.1379104882101	-0.214283892072782	0.0351730971247618	-0.25543155479501	0.0465094500398908	0.646645579347046	0.198714472417847	0.0796657161077746	-0.182484501768292	0.299629844501525	-0.215345573705288	0.0141389397391058	-0.0998299353686118	0.327135776840589	0.284285939297186	0.453658235772097	0.25965479039766	0.121108787417498	0.322939420757472	0.113444872706889	0.0866227353974214
Glycochenodeoxycholate	-1.25141386867335	-1.51827397781142	-1.26008682038314	-1.43532760249742	0.607352293834412	0.953142894910025	2.37114469169489	-3.08652715310927	1.25217268034915	0.222236693201892	0.511424025303365	-1.97825721426984	-0.762043768459849	-2.05124980478445	0.685676745395581	-0.975604060050803	-0.0920480640247375	-2.83245658237586	-0.847206790627151	2.6729351102988	-2.09188837178485	-0.227327959307077	0.0917662973569822	0.54059157510684	0.930625641425132	0.586894016607501	-1.471880880231	-0.270544037140358	-1.45120748810591	1.49961152091381
Tauroursodeoxycholic Acid_iso2	-1.16142306859978	-1.4988237833583	-1.26812906219233	-1.14896414488156	2.13169849025394	1.22931774725202	2.79712920614933	-3.27782136790599	1.42011716810468	0.240638693069672	0.588181321395406	-2.30083669091435	-0.932096414307924	-2.28024949574784	0.784974704678127	-0.492184239349411	-0.539807474092217	-3.1140488590832	0.155701601777405	2.5550654790866	-2.49822687632858	-0.867226831007917	0.554366005741444	0.848618782486477	0.563657727391308	0.730033941704754	-0.124633428341077	0.648542480285705	-1.64676894676114	1.86290302322056
5,8-Tetradecandienoylcarnitine	0.543428134151543	-0.325253229134001	0.113835972639149	-0.00907447174810074	0.228331661905235	1.64560755686312	-1.00657439956921	1.20872461459977	-0.129027220861954	-0.222855549428401	0.914126210329363	1.13741979098705	-0.0768929142231521	0.245338224963003	-1.13330333240632	0.853227642101984	-0.0163923314101113	0.239597901368496	-0.203938235253174	0.243665555218789	0.277053638686825	0.861125223421251	1.35099370935908	0.588574230460419	-0.0125772160555992	0.48508670920589	0.378096202589358	-0.897717944674224	-0.0805495716500741	0.938779633621442
Sphinganine	1.26104731829326	0.742708730926857	-0.466931124833841	1.19672442731111	0.977465781803695	-0.0603651807728204	-0.817548103216823	0.379345233330407	1.70404857600714	0.964250629321339	-1.68275105140504	-0.501338780480565	0.59345794277051	0.487088887939293	-0.661763451199281	-0.434026023667805	-1.18546777233572	-0.113795855733597	-0.595103592508326	-0.828544322979282	-0.122983682965461	-0.0526857832848114	-0.302919943425096	0.470013442237024	-0.569978633311753	0.402894107824959	-0.118310182858517	-0.0410852275181912	0.667762436104239	-0.296088727072099
Proline	-0.410233090230031	0.0876274134215497	3.44734022039828	0.302579193522114	0.337215743548379	0.01857277258612	-0.101683641369498	-0.777397400219334	-1.26800037104047	0.670683409052325	0.324076706274724	-0.735912214350924	3.81798131721717	-0.078615664427209	0.283044746688268	0.0368083333369202	-0.651620331256397	-4.17944113765203	-0.603690689100983	-0.513478810768572	-0.610939413083788	0.187260957006599	0.372836399333107	1.96025796643758	0.41553922032582	-0.221271876040196	-0.520295556084918	0.17805480472774	-0.0728440485380542	-1.29298695630421
Testosterone	0.443726648094773	0.0225245579636047	0.0800617175154088	-0.772949202554074	-0.911384780017547	0.220504435240179	-0.509844193803738	0.650899823221106	-1.33577799308859	-0.130600237528262	1.448750669442	0.380776100329627	-0.0459488530266103	0.589981373384139	0.0712342390449015	0.765444165796283	0.92787770682987	-0.271720113179262	-0.228801444656423	1.68306404724672	-0.599712447985686	0.82908375790012	1.23735710630667	0.909313457402342	-3.12564374429019	0.171751077379558	0.0926523688561678	-0.478750256647763	-0.241832405097251	0.904504672834732
L-Tyrosine	0.256871738628664	-0.256347717429497	0.0427890324639966	0.328718941781099	0.28608893967266	-0.16291007373491	0.100668601031686	-0.302875989112183	0.418254884868058	-0.700130344739024	-0.192934266048681	-0.106564555170363	0.478635425605123	0.221859883538525	0.877278289686606	-0.424966806508036	-0.406107977218481	-0.377351432347253	-0.11376632182859	-0.681406849800335	-0.336917015347145	-0.0865392272086887	-0.292838815665624	0.411320434208646	-0.0222141129998025	-0.213100819121949	-0.833365027050249	0.704747163607779	0.186642372530518	-0.184446073514047
Dehydroepiandrosterone 3-Sulfate (Dheas)_iso1	-0.238465799029338	-0.559782972466888	-1.24677843422899	1.07742648439813	0.502720784130436	-0.481699569151408	-0.13304080920845	0.0991842181720207	-0.193755872031659	0.871478271614762	0.279342894316604	-0.145963430068386	-0.241528203764053	-0.00196231961522969	0.98633531990026	0.0486849395123587	-1.02150405801575	-0.621285644948661	-0.289807920312043	-1.12975986863485	-0.169404374664202	0.287720285028374	0.0684164711232701	0.318813269757016	-0.284674807884428	0.344088514163939	-0.151243748153928	1.01998187865948	1.20375022848455	-0.818494590262886
D-?-Hydroxyisovaleric Acid_iso1	-0.163329364137229	-0.552377785503329	-0.279807757881899	0.0215061441338085	0.345301849480695	0.397922411424213	0.12921922886941	0.0880331260669279	-0.337245888054935	0.121745866201964	0.151898539468019	0.0474509253226788	-0.238207779638321	0.284673542521985	0.472481190247134	-0.190708051081933	-0.315444635648494	-0.42750285951072	0.0155627265430247	-0.511250320230754	0.0626087865408471	-0.338035434625106	0.523942994719114	0.352753953659264	0.262701819182895	-0.154195710088293	0.182438526104049	0.844433379401342	0.161768852555502	0.41017340823718
Trans-Aconitate	1.17257233029877	-0.0102162914748564	0.65151843448853	-0.385320196741474	0.140189518296215	1.10346971950579	0.0939266418667206	0.0600367902829289	-0.000927012204712636	0.543412002365234	-0.0508515946506138	0.0143107651888095	0.202120505334645	0.778979263503829	0.42696955054182	-0.35359875225513	-0.0264995616009602	-0.36091153314543	-0.81743014582457	-0.826060637107598	0.457959240479253	-0.1673866230197	0.311969498093786	0.503214951519567	-0.0947481594629713	-0.0779849337464964	-0.0229263778558247	-0.508566657199381	-0.327013112820368	0.36695141546289
5?-Dihydroprogesterone/5A-Pregnane-3,20-Dione_[M+Na]+_iso1	-0.332485867888646	-0.310805298015014	-0.096417283052055	0.179224870049233	0.475407552100039	-0.50318209516271	0.463639028303758	-0.179561434476968	-0.420408129999981	0.15100819517456	0.271947788851582	0.0427079728024434	0.282796898961953	0.0341143349818405	0.129115378888427	-0.302841020638116	-0.078994680595494	-0.142481941167729	-0.0670539536348356	-0.191679153205831	3.1249155542548	0.0107013334686675	0.180280839264124	0.650907993975245	0.833368378232158	-0.598008721775254	-0.583756131582893	0.183398289720584	2.88749821832296	-0.596156937768999
4-Quinolinecarboxylate	0.0365859130235933	-0.352824976106546	0.219708156153584	0.119092822335876	0.015756270441203	0.251908449807222	-0.258599532519445	-0.373394926171355	0.148680071399323	-0.193773318738346	-0.167779113020794	0.211430180639864	-0.113134401049243	0.534443085011557	0.235180727274474	0.142729632257825	-0.102459698400031	-0.384158766368831	-0.0997418151428997	-0.259115458797902	-0.0925695770235549	0.0500453603255468	0.673799863361503	0.190232268341069	-0.379362570578935	0.0963434977197535	0.239115625499086	-0.0181172348744436	0.246984566331025	-0.02207178401592
Homovanillate_iso2	-4.04551867586546	-0.233588491731835	-0.735236272676947	1.25162767239951	0.991780587878528	1.12708036608214	3.97960635395955	-1.19563613113439	-0.964662074407883	0.175359856807333	0.151636940767692	3.7475629769468	-0.702015085222075	0.246551075227338	-3.50617064012385	-0.606887382216071	-1.96255197616409	0.671112089065995	0.39429144739452	-2.71948331150628	0.302457213077354	-0.207319292634624	0.272718583393607	0.566598301237848	-0.356767034654494	0.0214943089671238	0.970348664418198	2.3341657992873	3.30178561838548	1.05868692033522
Methyl 4-Aminobutyrate	-0.13561198277214	-0.172505338249425	-0.596535134290162	0.704247403030255	0.605921451677835	0.339664133531379	-0.614506611754766	-0.1685783307376	-0.524751199461104	-0.179015069556498	0.979945083748879	-0.274830597026085	-0.0494534458724221	-0.378538927195807	0.319495669648203	0.431885571338244	-0.900583218354621	-0.502244503186794	0.502170086862246	0.0837112120030249	-0.0947227909023651	0.309205919868362	1.23102159912357	0.836072115579238	0.574969484167493	-0.566840606226244	0.104173827003362	0.872875767959669	0.453061706804213	-0.98493534215864
Dehydroepiandrosterone 3-Sulfate (Dheas)_iso3	-0.461683158448926	-0.128792607793189	-1.31424033287504	0.0697778477119257	0.265746876515959	0.00946990289342267	-0.0839965376391845	0.29710938698264	-0.393247605385056	0.841990687126774	0.681567065775108	0.0669794596112383	-0.596967879015333	0.171195822556681	0.571535450212844	-0.0540169824632951	-0.419601119738976	-0.046486093374175	-0.319887772853039	-0.318613738444538	-0.178108428311937	0.393955910965339	0.661565249750325	0.334864399850131	-0.620390409166095	0.291419307097124	-0.0946001842591712	0.136995631392564	0.935012897412795	-0.409526888611307
Trans-2-Dodecenoylcarnitine	0.127474307777919	-0.388756357088236	-0.568751005014035	0.629085609063955	0.754500685955559	1.33454416004003	-0.976606274528541	0.930256708626258	-0.696927413806993	-0.0131159252426819	1.69858445665979	1.2026239591418	-1.23213021300586	0.55593582899786	-0.528103860418513	1.97786183224796	-0.604404036175616	0.228529570617421	0.839439271738199	-0.439371304818302	0.0938647521373552	0.406082244869615	1.60012477867947	0.550997716161465	-0.732000321369015	0.376235481045997	1.10044536037702	0.52335727456444	0.451866523864471	1.22250341915488
Glycocholic Acid_iso1	-0.590712661728223	0.398609999923744	-0.126345956051937	0.807619865463316	0.226319006253413	1.99954294527736	0.94008078370715	-1.58467834592838	0.532712044211404	-0.00346135259241079	-0.234002162512831	0.145326641779625	0.287457584906968	-0.959849722755859	-1.2266551176719	-0.365052050320081	-0.880078827351105	-1.3111509570689	0.148868313467221	0.243331131926495	-0.879030750912616	-1.08962383033741	-0.0131054729627146	-0.322144081882068	-0.394784345888785	-0.200845795189427	-0.379921520991248	0.352496671383129	-2.21619291707186	2.34991505011565
Kynurenic Acid_[M+H-H2O]+	0.658224367240293	-0.557526645481236	0.227290489597439	0.0796797106572503	0.884793554874522	0.000528491727682072	-0.759058729466729	0.13027026683801	-0.592091995891398	-0.347923277336022	0.100598492279836	-0.333915389356604	-0.211746249382733	0.310562199112358	0.358284719739912	0.583105728844267	-0.120831575029794	0.00695178054062659	0.0387637873005823	-0.839016964869232	0.0440314699492413	0.258144094147812	0.453111757732283	0.488761961195216	0.396433846535412	0.0614136243891732	-0.0387814639784266	0.141757613957219	0.155165704141591	0.204179430240625
Homovanillate_iso1	-0.211477106701197	-0.364342589378177	-0.626730839377483	0.821757830472341	0.176760744601596	0.0767885205600112	-0.0266476277422623	0.444200705480726	-0.115694937663221	-0.446635611499486	0.296444861501034	0.546048559823795	0.1127480345281	0.306118684281454	-0.478372413809606	-0.176286331301974	-2.16013986137166	0.336486457220447	-0.325077293239529	-1.51877683965462	0.63068639928027	0.84210390772768	0.213855031779442	0.62596672369085	-0.0532331324173929	-0.0497815466543822	0.518003911683153	0.781900162751656	0.873546132669762	-0.200895584624278
Stearoylcarnitine_[M+Na]+	-0.16446372651436	-0.584736830483226	-0.493029105687096	1.35842427999471	1.98096862423956	0.473042591148816	-0.00812456153861889	0.491388184691604	-0.267594158294235	0.379726623575783	-0.876188795939583	0.175908046821151	0.015169158488339	0.286400863615772	-0.251169652920962	-0.849120786327605	-0.305679124291906	-0.0715886910465605	-0.0706791614747092	-1.82383509239997	1.11479464742711	-0.496862573229333	0.148195895590101	0.259894549154325	0.146607296926244	0.888382156241158	0.499195830070234	0.04282817207343	0.31239660598324	-1.17865196294349
L-Arginine	0.501440103956506	-0.551471451754643	-0.119096889903142	-0.16500633333455	0.844989401796693	0.280470951695225	-0.291170709400605	-0.17206042940285	-0.520719058422219	-0.261974214169562	-0.539091908396937	-0.344426892288134	0.234343900800347	-0.0325360633453769	0.580572027844443	-0.123934484738845	0.302486873378379	-0.377691518139548	-0.330320666944467	-0.34509056495165	-0.0522833249059573	0.285769481619417	0.894097629190507	1.58055194803432	0.406121813458956	-0.273399344070531	-0.487808278490362	-0.294778310307529	0.674213065398604	-1.51083816577671
Theobromine	-1.857722476273	0.392418240228998	-1.02159086683665	-4.01434115081545	-0.257762093855568	-0.197596133835075	-0.0395119655473261	0.349524637635229	-2.02067556015354	1.1620537633353	0.651265678562726	0.350101076952017	-2.11899898640975	0.287958253281385	0.137000562407812	-0.37180598201463	2.58410375654069	-0.202846334201788	0.710464367575796	1.92296666850141	0.568498061199669	-1.42388664117826	0.224209382778894	0.497503779890718	-1.34792456041308	0.114291368149207	-0.356163184209764	-3.13577897081531	0.655713516825359	1.0595143448523
Glycocholate	-0.600818363286383	0.139820768588521	-0.228840427299972	-0.541493284196833	1.35032368807018	1.88608526713082	2.82528547205281	-3.74900179441667	2.16162846994206	0.103467012950652	-0.441131888405027	-1.46594436002891	0.110218725619762	-1.77217434766774	-0.268011428254288	-1.78262549701586	-0.660695725657169	-3.06187314989234	-1.07683697741427	1.60935736609158	-1.84748965361339	-2.04973367904809	0.309172260349445	0.535860182830888	-0.191152986082516	0.19489630470966	0.0779811439095655	0.356441427952862	-3.37381135805634	2.37021846134574
5?-Dihydroprogesterone/5A-Pregnane-3,20-Dione_[M+Na]+_iso2	1.44281056139513	-0.0424923885269575	-0.224421369464309	0.465186967344175	0.626135295692528	0.764921966813619	-0.202845593788843	-0.347262195841964	-0.484316332398792	0.269769752623311	-2.7828231717367	-0.203753051238515	1.33380571847893	-0.0224398992867952	-0.893477787618339	-3.73422384527635	3.36199657924766	-1.32581914546713	2.06235498845264	-0.639828708673435	0.181835878175179	0.531113269973336	3.89278706089238	0.54942903227409	0.857966029915124	-0.415767911831611	-0.292233899761348	-0.152517445383214	0.0227602525789137	-0.590695673638059
Lauric Acid	2.07047540404659	1.17498254996943	-0.372212935837987	2.03750701978005	-0.0818644342726224	0.837621861740538	0.129819131254048	0.537936657749327	0.737937616330937	0.563232846101725	1.85695583705675	-0.248079483805616	1.23150037734872	1.52177798552283	-1.05575419872635	0.840911991590771	0.301873559224799	-0.783206897055074	-0.417028785524171	2.43680318257281	-0.0498129766309661	-0.0278691760226179	-1.25575653148597	-0.612896319343522	0.284827839523157	0.125872923033224	0.700502678720628	-1.27361012689198	-0.398360288887094	-0.579820232080149
Tigloylcarnitine	0.454400980068451	-1.46216090682396	-0.720933985307086	1.6387349139651	1.12580521376185	-0.763128444166448	0.140314388928172	0.656625659183141	-0.0467256695160364	-0.724650596989167	0.111932473432886	0.164912987898385	0.187271206235487	0.39010796227964	1.54989968056801	0.468600735339675	-1.2793842268064	-0.348380566230522	0.311566212295176	-1.89333991896604	0.695938707816808	-0.284001504671758	0.462403072558319	0.45570149423896	1.22053783794165	0.0966936836918432	0.984365370758748	2.65287459241312	0.705927697640091	-0.806329263052836
Pyrocatechol	1.22594301082281	-0.989505245097853	0.956904431857224	0.0320780118081264	0.990399770964117	1.22308983305588	-0.593247200881047	-0.123678552221714	0.838540698896007	-1.46481435111282	-0.611777956927928	0.364154036884478	0.99186277063368	0.271123597021176	0.543706894275417	1.11851785475945	-0.435503244790519	0.0597754127122564	0.199916250600224	-0.52267356571547	-0.0475579727367924	0.965280802056685	1.4197148830294	0.742238909645549	1.21462983515871	0.192953950077144	1.06499788635895	0.949617137730845	-0.615490019261835	0.233082004175981
Urate_iso1	0.369713378780473	-0.375281084570112	-0.202301026116199	-0.024425599121192	0.336504958189528	0.56688135870549	0.0665666064778745	-0.349830880003717	-0.347165160665861	-0.195815622427637	-0.144439088615435	0.0181983033143048	-0.336521795721551	0.0654188884136837	0.602722757978368	-0.279627133577166	-0.528101849625942	-0.0652732297626751	-0.0458668161354101	-0.536460906740501	-0.247075723313726	-0.0706882723152654	0.244260817810265	0.186245524745613	0.592810433621697	-0.450454221941953	0.0994685925015669	0.654186636093336	-0.204722862441149	0.254735583666328
Idp (Inosine 5'-Diphosphate)	-0.427002449175073	0.262980935290159	0.0246952206067424	0.62852143414674	0.798931373719602	0.0268546012926269	-0.0407016484796171	0.031059488920025	4.26156491161137	-0.455451243285327	0.793929189983268	0.398907563289115	-0.0459395724847097	0.266660590811774	-0.157102495223689	0.258261241604114	-0.208853589858662	-0.0650389982371262	-0.0923282053091421	-0.225537315655678	0.0370138657001247	-0.53009673634291	0.420015677054364	0.982403029887942	0.672490190132352	0.213565256441642	0.84098559242556	0.155543074499885	0.247654856290668	-0.25112088545106
Murodeoxycholic Acid Or Murocholic Acid	-2.04045847262386	-0.183514993769625	-1.09696251696365	-0.951303723224207	0.41967261774137	-0.975763978116431	0.0994534837161887	0.643026738041974	-2.12356759283808	1.44381747130314	0.148575941557609	0.337214976897243	-2.51794795272621	0.307986590412507	0.290506755597965	-0.521615718874787	-0.516932953500994	-0.124115376361037	0.878652125368002	-1.4034062037442	0.939331607565539	-1.52640851851886	-0.0433503031400549	0.467968315199246	-0.68777121762719	0.563816966495572	0.249764536117432	0.28279457579071	1.47359659163015	0.554541885719941
Hydroxyphenyllactate	0.962173731182439	-0.123305108157705	0.601596989022287	1.3882452766309	0.2020249467471	0.337257885799255	0.0282082473160898	-0.241903794238923	0.480454284457041	0.470696807084943	-0.283838624012958	-0.328729232548028	0.21986876780486	0.718227949705089	0.182938492854654	-0.888241877557044	-0.61372825676969	-0.937505769256802	-1.04623548771637	-1.61046868633984	-0.132431494812452	-0.382395355428507	0.403745507506549	0.280149465401487	-0.483864966778415	-0.224629696890353	-0.155575479372247	0.561252328739165	-0.566253564550874	0.165701970616444
Mevalonate	0.0499772057616043	-0.822005598143945	-0.320958895033321	0.10052613737783	-1.03427590143024	-0.435560641522706	-0.162394730834737	-0.438610320585144	0.136377818013584	-0.136746866081615	0.772089273537009	-0.669606146687785	-0.554570435346573	-0.204230998612031	0.250862254172986	0.504299631564957	-0.0369000296791906	-0.187550993782565	0.0821219214811934	0.515949466956084	-0.9183303177299	-0.0770568060922091	0.514181147027419	0.221914576000832	0.615700470233672	-0.613306387863124	-0.460171286172901	0.640091876563806	0.257719136259021	1.04978724899368
Indole-3-Acetamide_[M+Na]+	0.607760520938726	-0.279186200231164	-0.393783986411796	0.698132485752396	0.260884816362163	0.113891331899176	-0.230375193002855	0.275547086487681	-0.209433851476192	-0.205495186189713	-0.270895095058077	0.672136900227234	0.000591677536877483	-0.376988338076137	0.321506150224559	0.250616364315263	-0.412101541639319	-0.42806305070848	-0.466256348000404	-0.997948273324517	-0.579891823152287	0.0153077175684692	0.653522690925128	0.573718245397268	0.258315235468951	-4.60219804164558	-0.452287331204356	0.344335169912095	0.712138829446727	0.0163221044907424
Glycocholic Acid_iso2	-0.142187942045836	-0.513992910480006	-0.567615629743333	-4.98221921397116	0.45613181049687	1.91061645720085	1.03283213233432	-2.13651591025644	1.03629848740605	-0.347667281479424	-0.858254342193806	-0.895049228398967	0.962072052188165	-1.0119913158376	-0.102606634944445	-0.702925191073001	0.709960872003256	-2.05594590718259	-0.319534592490427	1.05043108378153	-1.11160899963304	-1.14475975935978	0.417224507961051	-0.0901003795342095	0.586829541335481	0.192777589869068	-0.27634716132455	-0.475690388967669	-2.35974447902765	1.5515684461046
Hyodeoxycholic Acid	-1.69984916498125	0.0363555466803938	-2.09527886690825	0.0912480444581859	-0.158134740691852	-2.24216364142831	1.03825988314499	1.44741881463987	-1.46601516732833	3.56504801735891	0.817661858533559	0.342420452813627	-2.41762317716523	-0.16333495150234	-0.167831836862409	-1.03847008705379	-0.833304514663143	-0.152610839752531	-1.32884226367003	-2.05943728552919	1.04263407683984	-0.409025288636101	0.104889629223593	1.27901399342572	-0.897675426564894	0.515219007202932	-0.678422504236699	-0.375238279982286	2.49394312966581	-1.71658264546158
Kynurenine	0.504267228509905	0.092784177990064	0.102465567551051	-0.220425061373843	-0.0408691824072322	0.403868113006724	-0.322681141144997	0.143646402812457	0.230576962330115	0.278595904683896	-0.232844227584262	0.144748155741226	0.164244328302654	0.290685340184836	0.0446923101121282	0.207263915711224	-0.200299430560421	-0.212185256442611	-0.306627359659833	-0.653096125453145	-0.181945055068025	0.202901974770423	0.907282226381517	0.337452544554932	-0.324323318409575	0.0518798764999152	0.0324906225933437	-0.135702138609676	-0.110290194981873	0.19253466998976
Indole-3-Acetate_[M+Na]+	0.173771655188308	-0.0788627548993449	-0.856088793105295	-0.363197249355922	1.0424881595452	0.253524052597097	-0.33931389210359	0.416946153516138	0.16866900805981	-0.166426765342398	0.692634826957867	0.0267566780819411	-0.122179528968533	0.207307287034643	1.01784720321341	0.553394665053818	-0.225800800874078	0.346152635502315	0.519765572852496	-0.127746844889701	-0.316339789215642	0.476229588518409	0.622212356448047	0.528013802142643	0.387056536778957	-0.188126941064876	3.00950906505229	0.885117968336688	0.33937486078872	-0.0306670759253605
